Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200706_154753_102495900,26.0,0.122704,0.003784,-1.227539,-156.0,34.126800298690796,0.0, 0.0, 0.0,2
20200706_154753_102512566,27.0,0.12459,0.001357,-1.263578,-156.0,35.31700670719147,0.0, 0.0, 0.0,2
20200706_154753_102545898,27.0,0.124656,0.001163,-1.281609,-156.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102579230,27.0,0.126928,0.004128,-1.317373,-156.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102612562,27.0,0.130161,0.008955,-1.352723,-155.0,36.11047565937042,0.0, 0.0, 0.0,2
20200706_154753_102645894,27.0,0.120705,0.013786,-1.390375,-155.0,36.11047565937042,0.0, 0.0, 0.0,2
20200706_154753_102679226,27.0,0.107953,0.016142,-1.428082,-154.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102695892,28.0,0.06606,0.017835,-1.471385,-152.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102745890,28.0,0.033341,0.017781,-1.495139,-151.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102779222,28.0,-0.072901,0.018475,-1.566249,-148.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102795888,28.0,-0.138733,0.015948,-1.608898,-147.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102829220,28.0,-0.148585,0.014529,-1.624485,-145.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102862552,28.0,-0.197048,0.009431,-1.658993,-141.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102879218,29.0,-0.256912,0.009722,-1.694918,-138.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102929216,29.0,-0.27423,0.009645,-1.709558,-137.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102945882,29.0,-0.285083,0.009305,-1.742475,-133.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_102979214,29.0,-0.273395,0.01005,-1.749288,-132.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_103012546,29.0,-0.333216,0.017538,-1.778763,-127.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154753_103062544,30.0,-0.38749,0.022929,-1.805589,-123.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154754_103079210,30.0,-0.446884,0.02682,-1.837723,-119.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154754_103112542,30.0,-0.424746,0.027167,-1.840395,-116.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154754_103145874,30.0,-0.525797,0.016954,-1.867536,-110.0,35.713741183280945,0.0, 0.0, 0.0,2
20200706_154754_103179206,31.0,-0.62946,0.015052,-1.896101,-105.0,36.11047565937042,0.0, 0.0, 0.0,2
20200706_154754_103212538,31.0,-0.664614,0.012458,-1.909274,-99.0,36.5072101354599,0.0, 0.0, 0.0,2
20200706_154754_103245870,31.0,-0.729124,0.009925,-1.923522,-96.0,36.5072101354599,0.0, 0.0, 0.0,2
20200706_154754_103262536,31.0,-0.707368,0.007683,-1.926544,-91.0,36.5072101354599,0.0, 0.0, 0.0,2
20200706_154754_103295868,31.0,-0.71783,0.008226,-1.930835,-89.0,36.5072101354599,0.0, 0.0, 0.0,2
20200706_154754_103312534,32.0,-0.657863,0.017352,-1.927568,-85.0,36.5072101354599,0.0, 0.0, 0.0,2
20200706_154754_103362532,32.0,-0.643463,0.014821,-1.926372,-83.0,36.90394461154938,0.0, 0.0, 0.0,2
20200706_154754_103379198,32.0,-0.461757,0.018134,-1.908725,-81.0,36.90394461154938,0.0, 0.0, 0.0,2
20200706_154754_103412530,32.0,-0.36851,0.020048,-1.898762,-80.0,36.90394461154938,0.0, 0.0, 0.0,2
20200706_154754_103429196,32.0,-0.33098,0.02997,-1.900187,-80.0,37.300679087638855,0.0, 0.0, 0.0,2
20200706_154754_103479194,33.0,-0.274835,0.035398,-1.897377,-80.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103495860,33.0,-0.032652,0.042675,-1.864566,-80.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103529192,33.0,0.033236,0.044234,-1.845499,-81.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103562524,33.0,0.124435,0.041402,-1.798537,-82.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103595856,33.0,0.231131,0.031383,-1.733737,-84.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103612522,34.0,0.313436,0.024898,-1.657133,-86.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103662520,34.0,0.350328,0.018697,-1.613003,-87.0,37.69817650318146,0.0, 0.0, 0.0,2
