Timestamp,Odometer,Gear(dashboard),RPM,            Fuel_level,Avg_fuel_consumption,Velocity,            Acceleration_x,Acceleration_y,Acceleration_z,            Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,            Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,            Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right)
20200610_152143_409166966, 24864.71875, 0.0, 1112.0494384765625, 89.17713165283203, 0.4334009885787964, 134.0511474609375, -0.014414960518479347, 0.02444741129875183, -0.14278024435043335, -26540.076171875, 4.347898006439209, -1973.6573486328125, 0.2365383356809616, -0.0016249018954113126, -0.00032390272826887667, 0.009460593573749065, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409183632, 24864.75390625, 0.0, 1139.8662109375, 89.16150665283203, 0.4334009289741516, 134.0688018798828, 0.009484433569014072, 0.012814920395612717, -0.11984535306692123, -26541.931640625, 4.349172115325928, -1973.8055419921875, 0.2371261715888977, -0.0016796572599560022, -0.0003193492884747684, 0.00949111208319664, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409216964, 24864.765625, 0.0, 1145.026123046875, 89.1511001586914, 0.4334011375904083, 134.07608032226562, 0.010080041363835335, 0.011385960504412651, -0.11654932051897049, -26542.55078125, 4.349462032318115, -1973.8533935546875, 0.23732253909111023, -0.0016974157188087702, -0.0003189318813383579, 0.00949111208319664, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409250296, 24864.7890625, 0.0, 1149.030517578125, 89.1285171508789, 0.4334016740322113, 134.093505859375, 0.004579995758831501, 0.011952107772231102, -0.11735044419765472, -26543.7890625, 4.349841594696045, -1973.9468994140625, 0.23771540820598602, -0.001732932752929628, -0.00031817296985536814, 0.00967421941459179, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409283628, 24864.8125, 0.0, 1150.17333984375, 89.10513305664062, 0.4334021806716919, 134.1146697998047, -0.016254359856247902, 0.012855153530836105, -0.1276734322309494, -26545.02734375, 4.34995174407959, -1974.0372314453125, 0.23811568319797516, -0.0017685256898403168, -0.0003201081999577582, 0.009918363764882088, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409316960, 24864.8359375, 0.0, 1150.62353515625, 89.08155059814453, 0.4334026873111725, 134.1395263671875, -0.03800190985202789, 0.011798321269452572, -0.14728938043117523, -26546.265625, 4.349821090698242, -1974.124267578125, 0.2385331094264984, -0.0018011587671935558, -0.00032534467754885554, 0.010406652465462685, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409333626, 24864.859375, 0.0, 1150.9154052734375, 89.05790710449219, 0.43340322375297546, 134.16786193847656, -0.05709356814622879, 0.015831809490919113, -0.1757863163948059, -26547.505859375, 4.34943962097168, -1974.2078857421875, 0.23897148668766022, -0.0018356891814619303, -0.00033801846439018846, 0.01043717097491026, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409366958, 24864.87109375, 0.0, 1151.0535888671875, 89.04608154296875, 0.43340349197387695, 134.183349609375, -0.06157607585191727, 0.017891649156808853, -0.19093888998031616, -26548.125, 4.349164962768555, -1974.2484130859375, 0.2391941249370575, -0.0018526128260418773, -0.00034534194855950773, 0.01043717097491026, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409416956, 24864.89453125, 0.0, 1151.3360595703125, 89.02241516113281, 0.43340399861335754, 134.21678161621094, -0.058075208216905594, 0.018558651208877563, -0.22071760892868042, -26549.365234375, 4.3484272956848145, -1974.3267822265625, 0.23963159322738647, -0.0018865361344069242, -0.0003584331425372511, 0.010254062712192535, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409433622, 24864.9296875, 0.0, 1151.7989501953125, 88.98690032958984, 0.4334047734737396, 134.27273559570312, -0.015009859576821327, 0.007734789978712797, -0.26345157623291016, -26551.2265625, 4.346797466278076, -1974.4384765625, 0.24024634063243866, -0.0019359791185706854, -0.00035399349872022867, 0.00967421941459179, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409483620, 24864.94140625, 0.0, 1151.9661865234375, 88.97506713867188, 0.4334050714969635, 134.29299926757812, 0.00549475010484457, 0.006474101450294256, -0.27718502283096313, -26551.84765625, 4.346121788024902, -1974.4742431640625, 0.24043996632099152, -0.0019514987943693995, -0.00034378617419861257, 0.00967421941459179, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409500286, 24864.9765625, 0.0, 1152.501953125, 88.93952941894531, 0.4334058463573456, 134.35833740234375, 0.11325663328170776, 0.0006511507090181112, -0.3174698054790497, -26553.708984375, 4.343746185302734, -1974.5777587890625, 0.2409849762916565, -0.0019946428947150707, -0.0002947226457763463, 0.008331425487995148, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409533618, 24864.990234375, 0.0, 1152.697021484375, 88.92768096923828, 0.43340611457824707, 134.38156127929688, 0.1391683965921402, -0.00398872047662735, -0.3303563594818115, -26554.33203125, 4.342838287353516, -1974.6109619140625, 0.24114952981472015, -0.0020075442735105753, -0.0002747633261606097, 0.007721065077930689, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409566950, 24865.013671875, 0.0, 1153.101318359375, 88.90397644042969, 0.43340662121772766, 134.4299774169922, 0.22152772545814514, -0.020545050501823425, -0.3553512692451477, -26555.57421875, 4.340818881988525, -1974.6761474609375, 0.2414390593767166, -0.002031525829806924, -0.0002280144690303132, 0.006256198976188898, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409600282, 24865.037109375, 0.0, 1153.529296875, 88.8802719116211, 0.433407187461853, 134.481201171875, 0.29659682512283325, -0.02905997633934021, -0.37986546754837036, -26556.818359375, 4.338545322418213, -1974.7398681640625, 0.24166135489940643, -0.0020528892055153847, -0.00017405598191544414, 0.004547188524156809, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409633614, 24865.060546875, 0.0, 1153.9609375, 88.8565444946289, 0.4334076941013336, 134.53489685058594, 0.3667311370372772, -0.041825294494628906, -0.4031665623188019, -26558.060546875, 4.336021900177002, -1974.8028564453125, 0.24181245267391205, -0.0020735315047204494, -0.00011220482701901346, 0.0035400930792093277, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409666946, 24865.083984375, 0.0, 1154.424072265625, 88.83281707763672, 0.4334082007408142, 134.5910186767578, 0.3980891704559326, -0.05318114534020424, -0.4253003001213074, -26559.306640625, 4.333265781402588, -1974.8653564453125, 0.2419136017560959, -0.002095008734613657, -5.2175055316183716e-05, 0.0022278171963989735, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409700278, 24865.107421875, 0.0, 1154.9180908203125, 88.80907440185547, 0.4334087371826172, 134.64930725097656, 0.4936926066875458, -0.0650503933429718, -0.44626671075820923, -26560.55078125, 4.330249786376953, -1974.9281005859375, 0.2419498860836029, -0.0021180035546422005, 8.12033613328822e-06, 0.0009460593573749065, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409716944, 24865.130859375, 0.0, 1155.4273681640625, 88.78532409667969, 0.4334092438220978, 134.71035766601562, 0.4764114022254944, -0.048412520438432693, -0.4673018157482147, -26561.796875, 4.327032566070557, -1974.991455078125, 0.24190323054790497, -0.002141909208148718, 6.52662492939271e-05, -0.0001983672846108675, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409750276, 24865.142578125, 0.0, 1155.6820068359375, 88.77344512939453, 0.43340951204299927, 134.74139404296875, 0.44223013520240784, -0.04846491292119026, -0.4768923223018646, -26562.419921875, 4.325335502624512, -1975.0233154296875, 0.24187983572483063, -0.0021545831114053726, 8.492201595799997e-05, -0.0005951018538326025, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409800274, 24865.166015625, 0.0, 1156.1959228515625, 88.74967193603516, 0.43341007828712463, 134.80458068847656, 0.358000785112381, -0.054461680352687836, -0.4947687089443207, -26563.666015625, 4.321694374084473, -1975.0872802734375, 0.2418629676103592, -0.0021814105566591024, 0.00010047966497950256, -0.0012054627295583487, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409816940, 24865.203125, 0.0, 1157.01611328125, 88.71399688720703, 0.4334108531475067, 134.90390014648438, 0.19039100408554077, -0.0352378785610199, -0.5214802622795105, -26565.537109375, 4.315743923187256, -1975.18310546875, 0.24188332259655, -0.002224364783614874, 7.10719104972668e-05, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409850272, 24865.21484375, 0.0, 1157.297119140625, 88.70210266113281, 0.4334110915660858, 134.93795776367188, 0.12776638567447662, -0.024822445586323738, -0.5302010178565979, -26566.16015625, 4.313662528991699, -1975.21484375, 0.24188847839832306, -0.0022392014507204294, 5.5210693972185254e-05, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409883604, 24865.23828125, 0.0, 1157.8719482421875, 88.67829895019531, 0.4334116280078888, 135.00741577148438, -0.021210970357060432, -0.01899430900812149, -0.5465208888053894, -26567.408203125, 4.309322834014893, -1975.2783203125, 0.24188971519470215, -0.002265763469040394, 2.3070861061569303e-05, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152143_409933602, 24865.26171875, 0.0, 1158.4622802734375, 88.65448760986328, 0.4334121346473694, 135.07862854003906, -0.031605422496795654, -0.009444724768400192, -0.5620854496955872, -26568.658203125, 4.304793357849121, -1975.3419189453125, 0.2418854832649231, -0.0022962335497140884, 9.827883332036436e-06, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_409950268, 24865.296875, 0.0, 1159.3729248046875, 88.61873626708984, 0.43341290950775146, 135.18856811523438, -0.030263865366578102, 0.016409585252404213, -0.5858442783355713, -26570.53125, 4.297536849975586, -1975.4376220703125, 0.2418830692768097, -0.0023381253704428673, 7.968553290993441e-06, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_409983600, 24865.30859375, 0.0, 1159.68359375, 88.60681915283203, 0.43341320753097534, 135.22610473632812, -0.019506268203258514, 0.017721952870488167, -0.5933061242103577, -26571.158203125, 4.295011520385742, -1975.4696044921875, 0.24188359081745148, -0.0023517857771366835, 8.423899998888373e-06, -0.0013580529484897852, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410000266, 24865.333984375, 0.0, 1160.3162841796875, 88.58296203613281, 0.4334137439727783, 135.30239868164062, 0.01069764792919159, 0.010944096371531487, -0.6074286699295044, -26572.408203125, 4.289804935455322, -1975.533447265625, 0.2418847531080246, -0.0023795240558683872, 9.827883332036436e-06, -0.0011139085981994867, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410050264, 24865.345703125, 0.0, 1160.6375732421875, 88.57102966308594, 0.4334139823913574, 135.34117126464844, 0.020022325217723846, 0.017937609925866127, -0.6147074103355408, -26573.033203125, 4.287128448486328, -1975.5654296875, 0.2418849915266037, -0.0023935257922858, 1.1269811693637166e-05, -0.000747692072764039, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410066930, 24865.380859375, 0.0, 1161.6597900390625, 88.53521728515625, 0.4334147572517395, 135.4596710205078, 0.007889427244663239, 0.014583999291062355, -0.6350787281990051, -26574.912109375, 4.278787136077881, -1975.6612548828125, 0.24188470840454102, -0.002434355206787586, 1.620272632862907e-05, 0.0017395284958183765, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410116928, 24865.392578125, 0.0, 1162.007080078125, 88.52326965332031, 0.433415025472641, 135.49989318847656, -0.05691446363925934, 0.020928392186760902, -0.642037034034729, -26575.5390625, 4.275906562805176, -1975.6929931640625, 0.24190674722194672, -0.0024477120023220778, 9.448427590541542e-06, 0.002990768291056156, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410133594, 24865.427734375, 0.0, 1163.0638427734375, 88.4874038696289, 0.43341583013534546, 135.6236572265625, -0.28428056836128235, 0.053465425968170166, -0.6626142859458923, -26577.419921875, 4.267106533050537, -1975.7852783203125, 0.24218878149986267, -0.00248740310780704, -8.162075391737744e-05, 0.0072938124649226665, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410183592, 24865.44140625, 0.0, 1163.40380859375, 88.4754409790039, 0.43341609835624695, 135.6658477783203, -0.3747822344303131, 0.07613654434680939, -0.6697328090667725, -26578.046875, 4.26417875289917, -1975.814453125, 0.2423602193593979, -0.0025004183407872915, -0.00014240943710319698, 0.008270390331745148, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410200258, 24865.4765625, 0.0, 1164.43701171875, 88.43953704833984, 0.43341687321662903, 135.79403686523438, -0.6434903740882874, 0.1398218870162964, -0.6896463632583618, -26579.9296875, 4.2554931640625, -1975.8953857421875, 0.24304229021072388, -0.002540033310651779, -0.00039440547698177397, 0.010284580290317535, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410233590, 24865.48828125, 0.0, 1164.8330078125, 88.42755889892578, 0.4334171414375305, 135.84132385253906, -0.6900873780250549, 0.14948716759681702, -0.7026473879814148, -26580.55859375, 4.2525787353515625, -1975.9200439453125, 0.24329790472984314, -0.002553352387621999, -0.00048262873315252364, 0.010284580290317535, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410250256, 24865.51171875, 0.0, 1165.5245361328125, 88.40359497070312, 0.4334176480770111, 135.9261932373047, -0.6595301032066345, 0.11845491826534271, -0.7105441093444824, -26581.81640625, 4.246507167816162, -1975.966552734375, 0.243768572807312, -0.002577940933406353, -0.0006135786534287035, 0.00967421941459179, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410300254, 24865.5234375, 0.0, 1165.8624267578125, 88.39160919189453, 0.4334179162979126, 135.9681854248047, -0.5882662534713745, 0.0816546082496643, -0.7128101587295532, -26582.4453125, 4.243274688720703, -1975.988525390625, 0.2439703792333603, -0.0025908425450325012, -0.0006415065145120025, 0.00967421941459179, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410316920, 24865.560546875, 0.0, 1166.9127197265625, 88.35562133789062, 0.43341872096061707, 136.0970458984375, -0.2171066552400589, -0.06261985749006271, -0.7186927199363708, -26584.333984375, 4.232717514038086, -1976.05126953125, 0.2445177286863327, -0.002620098413899541, -0.0005473637720569968, 0.008484016172587872, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410350252, 24865.572265625, 0.0, 1167.28515625, 88.34362030029297, 0.43341898918151855, 136.1422882080078, -0.07706660032272339, -0.09359417110681534, -0.7230187654495239, -26584.96484375, 4.229074478149414, -1976.071044921875, 0.24468369781970978, -0.0026245000772178173, -0.0004812247643712908, 0.008484016172587872, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410383584, 24865.595703125, 0.0, 1168.0328369140625, 88.31961059570312, 0.43341949582099915, 136.23301696777344, 0.16662931442260742, -0.15686696767807007, -0.7316708564758301, -26586.224609375, 4.221650123596191, -1976.109130859375, 0.24500338733196259, -0.002632468705996871, -0.00034207862336188555, 0.007660028990358114, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410433582, 24865.619140625, 0.0, 1168.786376953125, 88.29557800292969, 0.4334200322628021, 136.32400512695312, 0.24191564321517944, -0.2032730132341385, -0.7334561944007874, -26587.486328125, 4.213961601257324, -1976.1448974609375, 0.24530620872974396, -0.0026380466297268867, -0.00023215053079184145, 0.00747692072764039, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410450248, 24865.64453125, 0.0, 1169.549072265625, 88.27152252197266, 0.4334205389022827, 136.4621124267578, 0.2347429096698761, -0.19441421329975128, -0.7456102967262268, -26588.748046875, 4.205952167510986, -1976.1781005859375, 0.24560995399951935, -0.00264810211956501, -0.0001834664581110701, 0.007507438771426678, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410466914, 24865.66796875, 0.0, 1170.3258056640625, 88.2474594116211, 0.4334211051464081, 136.5093994140625, 0.17041029036045074, -0.11633966863155365, -0.7615410685539246, -26590.01171875, 4.197730541229248, -1976.208740234375, 0.24592189490795135, -0.0026657467242330313, -0.00018130356329493225, 0.007324330508708954, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410500246, 24865.6796875, 0.0, 1170.718994140625, 88.23542022705078, 0.4334213435649872, 136.5567169189453, 0.10603389143943787, -0.10648215562105179, -0.7661417722702026, -26590.64453125, 4.193572044372559, -1976.22314453125, 0.2460782676935196, -0.0026748536620289087, -0.0001874127920018509, 0.0072938124649226665, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410533578, 24865.703125, 0.0, 1171.5126953125, 88.21133422851562, 0.43342188000679016, 136.65203857421875, 0.05196809768676758, -0.07927506417036057, -0.7741987109184265, -26591.908203125, 4.185155391693115, -1976.250244140625, 0.2463802695274353, -0.002700049662962556, -0.0002006178256124258, 0.006836041808128357, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410566910, 24865.728515625, 0.0, 1172.3173828125, 88.18722534179688, 0.43342238664627075, 136.7480926513672, 0.012621019035577774, -0.03289495408535004, -0.7828279137611389, -26593.173828125, 4.176623821258545, -1976.275146484375, 0.24666056036949158, -0.0027261939831078053, -0.00020794130978174508, 0.006134126801043749, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410600242, 24865.751953125, 0.0, 1173.1136474609375, 88.16310119628906, 0.43342292308807373, 136.8450164794922, 0.0607571080327034, 0.03156593441963196, -0.7921666502952576, -26594.44140625, 4.167956352233887, -1976.298095703125, 0.24691197276115417, -0.0027542735915631056, -0.00020243921608198434, 0.006134126801043749, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410633574, 24865.775390625, 0.0, 1173.921630859375, 88.13895416259766, 0.4334234297275543, 136.94227600097656, 0.09683264791965485, 0.07243155688047409, -0.8002922534942627, -26595.708984375, 4.159137725830078, -1976.3194580078125, 0.24715293943881989, -0.00278326403349638, -0.00019454654830042273, 0.005951018538326025, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410666906, 24865.80078125, 0.0, 1174.7362060546875, 88.11479949951172, 0.4334239959716797, 137.0404510498047, 0.10285928100347519, 0.08341188728809357, -0.8062434196472168, -26596.9765625, 4.150173187255859, -1976.3388671875, 0.24739888310432434, -0.002810243284329772, -0.00018896856636274606, 0.006073090713471174, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410700238, 24865.82421875, 0.0, 1175.5516357421875, 88.09062194824219, 0.4334245026111603, 137.13900756835938, 0.07791655510663986, 0.08079662919044495, -0.8116452097892761, -26598.24609375, 4.141048431396484, -1976.356201171875, 0.24765735864639282, -0.0028370327781885862, -0.0001907519908854738, 0.006073090713471174, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152144_410750236, 24865.84765625, 0.0, 1176.3743896484375, 88.06642150878906, 0.43342500925064087, 137.2383575439453, 0.05418967828154564, 0.0782884806394577, -0.8171156644821167, -26599.517578125, 4.131771564483643, -1976.371337890625, 0.2479196935892105, -0.002863518660888076, -0.00019746835459955037, 0.006073090713471174, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
