Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
27,0.15686275,-13.5,69,34.11765,0,4
27,0.1882353,-7.625,38,34.11765,0,4
29,0.1882353,-7.625,38,34.11765,0,4
29,0.1882353,-7.625,38,34.11765,0,4
29,0.20392157,-5.5625,26,34.901962,0,4
31,0.20392157,-5.5625,26,34.901962,0,4
31,0.20392157,-2.9375,13,34.901962,0,4
32,0.20392157,-2.9375,13,34.901962,0,4
32,0.20392157,-2.625,12,33.333332,0,4
34,0.20392157,-2.625,12,33.333332,0,4
34,0.1882353,-1.75,9,20.392157,0,4
35,0.1882353,-1.75,9,20.392157,0,4
35,0.1882353,-1.75,9,20.392157,0,4
36,0.1254902,-2.125,7,9.411765,0,4
36,0.1254902,-2.125,7,9.411765,0,4
36,0.047058824,-1.1875,7,8.627451,0,4
36,0.047058824,-1.1875,7,8.627451,0,4
36,0.015686275,-1.1875,6,9.411765,0,4
37,0.015686275,-1.1875,6,9.411765,0,4
37,0,-1.9375,3,9.803922,0,4
37,0,-1.9375,3,9.803922,0,4
37,0,-1.9375,3,9.803922,0,4
37,0.015686275,0.9375,2,13.333334,0,4
37,0.015686275,0.9375,2,13.333334,0,4
37,0.03137255,-0.8125,2,13.333334,0,0
