,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200610_152114_380101462,24851.130859375,105.35123443603516,-0.010668531991541386,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380134794,24851.142578125,105.3259048461914,0.03872077912092209,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380151460,24851.154296875,105.30052947998048,0.08128932118415833,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380184792,24851.16015625,105.2878189086914,0.10773070156574248,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380201458,24851.171875,105.26235961914062,0.3004706799983978,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380251456,24851.177734375,105.2496109008789,0.4741989374160767,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380268122,24851.197265625,105.2112808227539,1.0261104106903076,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380301454,24851.203125,105.19847106933594,1.209604263305664,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380334786,24851.21484375,105.17281341552734,1.496234655380249,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380368118,24851.2265625,105.14710235595705,1.6349626779556274,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380384784,24851.23828125,105.1213150024414,1.3139114379882812,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380418116,24851.24609375,105.1083984375,1.096373200416565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380451448,24851.2578125,105.08251953125,0.6421264410018921,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380484780,24851.26953125,105.05657196044922,0.25337204337120056,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380518112,24851.283203125,105.0305404663086,-0.004178548231720924,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380534778,24851.294921875,105.00444793701172,-0.07525278627872467,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380584776,24851.30078125,104.99137115478516,-0.03836382925510407,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380601442,24851.3203125,104.95204162597656,0.07556062936782837,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380651440,24851.326171875,104.93888854980469,0.08836642652750015,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380668106,24851.34375,104.89933013916016,0.07513730973005295,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380718104,24851.3515625,104.88610076904295,0.06074585393071175,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380734770,24851.369140625,104.84628295898438,0.06567549705505371,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380784768,24851.376953125,104.83296966552734,0.11113809794187546,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380801434,24851.39453125,104.79290008544922,0.37098264694213867,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380851432,24851.40234375,104.7794952392578,0.4904195070266724,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380884764,24851.419921875,104.73916625976562,0.8696289658546448,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380918096,24851.43359375,104.7122039794922,1.0375962257385254,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380934762,24851.4453125,104.6852035522461,1.0280308723449707,1.0, 0.00.0,0.0,0.0, ,0
20200610_152114_380968094,24851.453125,104.67168426513672,0.9769418835639954,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381001426,24851.46484375,104.64459228515624,0.7943967580795288,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381034758,24851.478515625,104.61746215820312,0.5104131698608398,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381051424,24851.4921875,104.5902862548828,0.21292777359485626,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381084756,24851.498046875,104.5766830444336,0.11299723386764525,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381118088,24851.51171875,104.5494155883789,0.02830121666193008,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381168086,24851.5234375,104.52210998535156,0.05741820484399796,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381184752,24851.54296875,104.4810562133789,0.2270663231611252,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381234750,24851.55078125,104.46733856201172,0.29394522309303284,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381251416,24851.5703125,104.4261245727539,0.3723858892917633,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381301414,24851.576171875,104.412353515625,0.35175958275794983,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381351412,24851.59765625,104.3709716796875,0.20445366203784945,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381368078,24851.6171875,104.32947540283205,0.142766535282135,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381401410,24851.623046875,104.31561279296876,0.16503611207008362,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381434742,24851.63671875,104.28784942626952,0.30451226234436035,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381468074,24851.650390625,104.26002502441406,0.4829682111740112,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381501406,24851.6640625,104.23214721679688,0.6661666035652161,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381534738,24851.677734375,104.20421600341795,0.7679169178009033,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381568070,24851.69140625,104.1762237548828,0.7634359002113342,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381584736,24851.705078125,104.14817810058594,0.6492323279380798,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381618068,24851.7109375,104.13414001464844,0.5692501068115234,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381651400,24851.724609375,104.1060028076172,0.3265112042427063,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381684732,24851.73828125,104.07781982421876,0.02124070376157761,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381734730,24851.75390625,104.04956817626952,-0.3468070924282074,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381751396,24851.7734375,104.00709533691406,-0.7650383114814758,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381784728,24851.78125,103.99291229248048,-0.8823878765106201,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381818060,24851.794921875,103.96449279785156,-0.9570942521095276,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381851392,24851.80859375,103.93600463867188,-0.975622057914734,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381868058,24851.822265625,103.907470703125,-0.9373306632041932,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381918056,24851.830078125,103.89318084716795,-0.924643576145172,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381968054,24851.8515625,103.8502197265625,-0.8451669216156006,1.0, 0.00.0,0.0,0.0, ,0
20200610_152115_381984720,24851.873046875,103.80711364746094,-0.6737408638000488,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382018052,24851.87890625,103.79270935058594,-0.5595582723617554,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382051384,24851.89453125,103.7638702392578,-0.2394154071807861,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382084716,24851.908203125,103.73497009277344,0.08407336473464966,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382101382,24851.921875,103.70601654052734,0.3016266822814941,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382134714,24851.9296875,103.6915054321289,0.3799357712268829,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382168046,24851.9453125,103.6624526977539,0.4622490406036377,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382201378,24851.958984375,103.6333465576172,0.4134616851806641,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382234710,24851.97265625,103.60417175292969,0.2833327353000641,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382268042,24851.98828125,103.574951171875,0.19996705651283264,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382301374,24852.001953125,103.54566192626952,0.14159466326236725,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382334706,24852.017578125,103.51630401611328,0.0767650455236435,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382351372,24852.033203125,103.48690032958984,0.10416793823242188,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382384704,24852.0390625,103.47216796875,0.13649334013462067,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382418036,24852.0546875,103.46070861816406,0.2429943680763245,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382451368,24852.0703125,103.45742797851562,0.2326484173536301,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382468034,24852.083984375,103.4565887451172,0.22269997000694275,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382501366,24852.091796875,103.45645141601562,0.16750773787498474,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382534698,24852.107421875,103.4563446044922,-0.04641082137823105,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382584696,24852.123046875,103.4563217163086,-0.30273663997650146,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382601362,24852.14453125,103.45631408691406,-0.4890062510967255,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382634694,24852.15234375,103.45631408691406,-0.508842408657074,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382668026,24852.16796875,103.45631408691406,-0.4339278340339661,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382701358,24852.18359375,103.45631408691406,-0.2694151699542999,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382734690,24852.197265625,103.45631408691406,-0.12446064502000807,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382768022,24852.212890625,103.45631408691406,-0.043048813939094537,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382801354,24852.228515625,103.45631408691406,-0.03060760535299778,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382818020,24852.244140625,103.45631408691406,-0.057472031563520425,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382851352,24852.251953125,103.45631408691406,-0.06801335513591766,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382901350,24852.267578125,103.45631408691406,-0.1297469139099121,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382918016,24852.291015625,103.45631408691406,-0.1510532945394516,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382951348,24852.298828125,103.45631408691406,-0.1492834985256195,1.0, 0.00.0,0.0,0.0, ,0
20200610_152116_382984680,24852.314453125,103.45631408691406,-0.1597488671541214,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383018012,24852.328125,103.45631408691406,-0.2275298833847046,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383051344,24852.34375,103.45631408691406,-0.3492071628570557,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383084676,24852.359375,103.45631408691406,-0.6102567911148071,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383118008,24852.375,103.45631408691406,-0.9063340425491332,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383151340,24852.390625,103.45631408691406,-1.1349449157714844,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383184672,24852.40625,103.45631408691406,-1.2188489437103271,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383201338,24852.421875,103.45631408691406,-1.0534341335296629,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383251336,24852.4296875,103.45631408691406,-0.9195185303688048,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383268002,24852.453125,103.45545196533205,-0.3195679187774658,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383301334,24852.4609375,103.45516967773438,-0.13943365216255188,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383334666,24852.4765625,103.45460510253906,0.10502710938453674,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383367998,24852.4921875,103.45401000976562,0.1524408757686615,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383401330,24852.5078125,103.45335388183594,0.07255822420120239,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383417996,24852.525390625,103.44729614257812,0.00995595380663872,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383451328,24852.533203125,103.43915557861328,-0.0326995812356472,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383484660,24852.548828125,103.41974639892578,-0.07062061131000519,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383517992,24852.564453125,103.39891052246094,-0.018521841615438458,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383551324,24852.580078125,103.37770080566406,0.0971543937921524,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383584656,24852.595703125,103.35638427734376,0.1861030757427216,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383601322,24852.611328125,103.33502197265624,0.23415745794773105,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383634654,24852.619140625,103.32432556152344,0.2380778938531876,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383684652,24852.634765625,103.30291748046876,0.2338380068540573,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383701318,24852.658203125,103.270751953125,0.1987447738647461,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383734650,24852.666015625,103.26002502441406,0.22452916204929352,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383767982,24852.68359375,103.23853302001952,0.3499036431312561,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383784648,24852.69921875,103.21702575683594,0.5898615717887878,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383817980,24852.70703125,103.2062530517578,0.727036714553833,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383851312,24852.72265625,103.18470001220705,1.0968717336654663,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383884644,24852.73828125,103.1631088256836,1.3397599458694458,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383901310,24852.75390625,103.1415023803711,1.3885856866836548,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383934642,24852.763671875,103.13069152832031,1.319918155670166,1.0, 0.00.0,0.0,0.0, ,0
20200610_152117_383984640,24852.779296875,103.10903930664062,1.1531449556350708,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384001306,24852.802734375,103.07650756835938,0.672781229019165,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384034638,24852.810546875,103.0656509399414,0.4725335538387298,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384067970,24852.826171875,103.04390716552734,0.16208888590335846,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384117968,24852.84375,103.02213287353516,-0.06172618642449379,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384151300,24852.8671875,102.98941040039062,-0.34284597635269165,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384167966,24852.8828125,102.96755981445312,-0.590989887714386,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384217964,24852.892578125,102.95661163330078,-0.6309912800788879,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384234630,24852.916015625,102.92374420166016,-0.811112105846405,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384284628,24852.923828125,102.91276550292969,-0.7803138494491577,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384301294,24852.94921875,102.87977600097656,-0.5826607346534729,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384334626,24852.95703125,102.86876678466795,-0.4408725798130035,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384367958,24852.97265625,102.84671783447266,-0.17052382230758667,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384401290,24852.990234375,102.82463073730469,0.16400152444839478,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384417956,24853.005859375,102.80249786376952,0.2641976475715637,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384451288,24853.013671875,102.79141998291016,0.2762249708175659,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384484620,24853.03125,102.76924896240234,0.2120814174413681,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384534618,24853.046875,102.7470245361328,0.12779194116592407,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384551284,24853.072265625,102.71361541748048,-0.033721011132001884,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384584616,24853.080078125,102.70246124267578,-0.050170760601758964,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384601282,24853.09765625,102.6801300048828,-0.054106026887893684,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384634614,24853.10546875,102.66895294189452,-0.03883644938468933,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384667946,24853.12109375,102.64656066894531,-0.030221562832593918,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384701278,24853.138671875,102.62413024902344,-0.010382883250713348,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384734610,24853.154296875,102.60165405273438,-0.04332566261291504,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384751276,24853.171875,102.57913208007812,-0.13817234337329865,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384784608,24853.1796875,102.56785583496094,-0.2147507518529892,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384834606,24853.197265625,102.54527282714844,-0.4360622763633728,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384851272,24853.22265625,102.51131439208984,-0.6941794753074646,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384901270,24853.23046875,102.4999771118164,-0.7708818316459656,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384917936,24853.255859375,102.4659194946289,-0.8025938868522644,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384951268,24853.263671875,102.4545440673828,-0.7373806238174438,1.0, 0.00.0,0.0,0.0, ,0
20200610_152118_384984600,24853.28125,102.43177032470705,-0.5046974420547485,1.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385017932,24853.298828125,102.40895080566406,-0.2716231346130371,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385051264,24853.314453125,102.3860855102539,-0.011653624475002287,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385067930,24853.33203125,102.3631820678711,0.18812374770641327,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385117928,24853.33984375,102.35171508789062,0.2253299355506897,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385134594,24853.3671875,102.3172378540039,0.2545287609100342,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385167926,24853.375,102.30572509765624,0.24931007623672485,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385201258,24853.392578125,102.2826690673828,0.20866316556930545,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385234590,24853.41015625,102.25957489013672,0.2568998336791992,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385251256,24853.42578125,102.2364273071289,0.2339746356010437,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385301254,24853.435546875,102.22484588623048,0.28979891538619995,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385317920,24853.4609375,102.19001770019531,0.4769756197929382,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385367918,24853.46875,102.17839050292969,0.4953888058662415,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385384584,24853.49609375,102.1434326171875,0.35976240038871765,1.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385417916,24853.50390625,102.13175964355469,0.30503425002098083,1.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385451248,24853.521484375,102.10838317871094,0.10252638906240463,1.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385484580,24853.5390625,102.0849609375,-0.2399046123027801,1.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385501246,24853.556640625,102.0615005493164,-0.4796994924545288,1.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385534578,24853.564453125,102.04988098144531,-0.5593119859695435,0.9765621423721312, 0.00.0,0.0,0.0, ,0
20200610_152119_385567910,24853.58203125,102.0281219482422,-0.6516885757446289,0.8359349966049194, 0.00.0,0.0,0.0, ,0
20200610_152119_385617908,24853.599609375,102.01138305664062,-0.6221195459365845,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200610_152119_385667906,24853.626953125,101.9964599609375,-0.3877706229686737,0.13888761401176453, 0.00.0,0.0,0.0, ,0
20200610_152119_385701238,24853.65234375,101.9925765991211,-0.15539106726646426,0.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385734570,24853.669921875,101.99213409423828,-0.05752887204289436,0.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385767902,24853.6875,101.99202728271484,0.007472883444279431,0.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385784568,24853.705078125,101.99199676513672,0.03115639463067055,0.0, 0.00.0,0.0,0.0, ,0
20200610_152119_385817900,24853.71484375,101.9919891357422,0.021916618570685387,0.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385851232,24853.732421875,101.9919891357422,0.008553184568881989,0.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385867898,24853.75,101.9919891357422,0.01948590390384197,0.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385901230,24853.759765625,101.9919891357422,0.05875222012400628,0.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385934562,24853.77734375,101.9919891357422,0.17742156982421875,0.0, 0.00.0,0.0,1.0, ,0
20200610_152119_385967894,24853.794921875,101.9919891357422,0.284385621547699,0.0, 0.00.0,0.0,1.0, ,0
20200610_152120_386001226,24853.8125,101.9919891357422,0.3876973092556,0.0, 0.00.0,0.0,1.0, ,0
20200610_152120_386034558,24853.830078125,101.9919891357422,0.4545861780643463,0.0, 0.00.0,0.0,1.0, ,0
20200610_152120_386067890,24853.84765625,101.9919891357422,0.5272281169891357,0.0, 0.00.0,0.0,1.0, ,0
20200610_152120_386084556,24853.8671875,101.9919891357422,0.6084892749786377,0.0, 0.00.0,0.0,1.0, ,0
