Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_160921_3090159722,133040.9844,0,1115.690796,203.8442535,0.314781725,96.777771,-0.322311729,-0.052222643,-1.336593866,-29642.7168,42.4453125,3726.437744,0.640979528,-0.001657194,-6.64E-06,-0.004074159,1, 0.00.0,0,0,0, 
20200518_160921_3090193054,133041,0,1116.589478,203.8327789,0.314781785,96.85865021,-0.291398942,-0.044556942,-1.338631034,-29642.37109,42.44520569,3726.721924,0.640924871,-0.001654803,-7.85E-06,-0.003860533,1, 0.00.0,0,0,0, 
20200518_160921_3090226386,133041.0156,0,1118.390503,203.8098145,0.314781874,97.02007294,-0.22898899,-0.053379796,-1.338310599,-29641.67578,42.44499588,3727.29126,0.640817225,-0.001653475,1.90E-07,-0.003341726,1, 0.00.0,0,0,0, 
20200518_160921_3090243052,133041.0313,0,1120.200195,203.7868195,0.314781994,97.18263245,-0.146657482,-0.028365765,-1.341366291,-29640.98047,42.44485474,3727.862061,0.64072001,-0.001656283,1.25E-05,-0.003097581,1, 0.00.0,0,0,0, 
20200518_160921_3090276384,133041.0469,0,1121.10376,203.7752991,0.314782023,97.2636261,-0.117356457,-0.017959628,-1.342419147,-29640.63281,42.4447937,3728.147949,0.640675426,-0.001658635,1.85E-05,-0.002853437,1, 0.00.0,0,0,0, 
20200518_160921_3090309716,133041.0625,0,1122.917114,203.7522278,0.314782143,97.42584229,-0.08403711,0.022283342,-1.346378803,-29639.93555,42.44470596,3728.720459,0.640598714,-0.001665352,2.54E-05,-0.00187686,1, 0.00.0,0,0,0, 
20200518_160921_3090343048,133041.0781,0,1124.721436,203.7291412,0.314782202,97.58777618,-0.153269947,0.053666979,-1.350075364,-29639.23828,42.44462967,3729.293945,0.640567124,-0.001671954,1.67E-05,-0.000656138,1, 0.00.0,0,0,0, 
20200518_160921_3090376380,133041.0938,0,1126.545776,203.7060089,0.314782321,97.75085449,-0.185471505,0.079335846,-1.352719188,-29638.53906,42.44460678,3729.86792,0.640597045,-0.001680872,-5.05E-06,0.000762951,1, 0.00.0,0,0,0, 
20200518_160921_3090409712,133041.1094,0,1128.338501,203.6828308,0.314782411,97.9127121,-0.173173383,0.07298699,-1.35224998,-29637.83789,42.44459915,3730.442871,0.64062345,-0.001689295,-2.04E-05,0.001586938,1, 0.00.0,0,0,0, 
20200518_160921_3090443044,133041.125,0,1130.179321,203.6596222,0.31478253,98.07463837,-0.221065342,0.061129544,-1.351757884,-29637.13672,42.44455719,3731.018555,0.640644789,-0.001693697,-3.00E-05,0.002990768,1, 0.00.0,0,0,0, 
20200518_160921_3090459710,133041.1406,0,1131.951172,203.6363525,0.314782619,98.23763275,-0.277146697,0.058982618,-1.35306263,-29636.43359,42.44452667,3731.594238,0.640745044,-0.001696467,-4.99E-05,0.003723201,1, 0.00.0,0,0,0, 
20200518_160921_3090509708,133041.1563,0,1132.866089,203.6247253,0.314782679,98.3190918,-0.270972908,0.060455211,-1.353886604,-29636.08008,42.44452667,3731.882324,0.640817821,-0.001697871,-5.98E-05,0.003814755,1, 0.00.0,0,0,0, 
