Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_154515_2762806150,34.0,-0.012873,0.008393,-0.469096,3.0,18.25360357761383,0.0, 0.0, 0.0,0
20200715_154515_2762822816,34.0,0.013795,0.005989,-0.435421,3.0,18.25360357761383,0.0, 0.0, 0.0,0
20200715_154515_2762856148,34.0,0.014035,0.006378,-0.424646,3.0,18.25360357761383,0.0, 0.0, 0.0,0
20200715_154515_2762872814,34.0,0.010339,0.007395,-0.403714,3.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762889480,34.0,0.009164,0.007437,-0.3935,3.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154515_2762939478,34.0,0.008769,0.007714,-0.383468,3.0,21.031510829925537,0.0, 0.0, 0.0,0
20200715_154515_2762956144,34.0,0.012159,0.008079,-0.354222,3.0,23.809415102005005,0.0, 0.0, 0.0,0
20200715_154515_2762989476,34.0,0.009918,0.007718,-0.344694,3.0,25.396353006362915,0.0, 0.0, 0.0,0
20200715_154515_2763039474,35.0,0.004137,0.006961,-0.325925,3.0,26.586556434631348,0.0, 0.0, 0.0,0
20200715_154515_2763056140,35.0,0.00474,0.005717,-0.298767,3.0,29.364460706710815,0.0, 0.0, 0.0,0
20200715_154515_2763072806,35.0,0.0061,0.005414,-0.290275,3.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_154515_2763122804,35.0,0.010693,0.005204,-0.281972,3.0,30.95216155052185,0.0, 0.0, 0.0,0
20200715_154515_2763156136,35.0,0.028676,0.005893,-0.258728,2.0,33.332568407058716,0.0, 0.0, 0.0,0
20200715_154515_2763172802,35.0,0.040295,0.005243,-0.244629,2.0,34.126800298690796,0.0, 0.0, 0.0,0
20200715_154515_2763189468,35.0,0.042316,0.005132,-0.238054,2.0,35.31700670719147,0.0, 0.0, 0.0,0
20200715_154515_2763222800,35.0,0.048566,0.004954,-0.231839,2.0,36.11047565937042,0.0, 0.0, 0.0,0
20200715_154515_2763272798,35.0,0.059966,0.003486,-0.229161,1.0,36.90394461154938,0.0, 0.0, 0.0,0
20200715_154515_2763289464,35.0,0.041343,0.003764,-0.24828,1.0,37.69817650318146,0.0, 0.0, 0.0,0
20200715_154515_2763322796,35.0,0.036409,0.003793,-0.260686,1.0,38.094910979270935,0.0, 0.0, 0.0,0
20200715_154516_2763339462,35.0,0.022938,0.0048,-0.294338,1.0,38.88837993144989,0.0, 0.0, 0.0,0
20200715_154516_2763389460,35.0,0.020676,0.005314,-0.315476,1.0,39.28511440753937,0.0, 0.0, 0.0,0
20200715_154516_2763406126,35.0,-0.00097,0.007382,-0.386106,1.0,40.07858335971832,0.0, 0.0, 0.0,0
20200715_154516_2763439458,35.0,-0.002734,0.007667,-0.409173,1.0,40.4753178358078,0.0, 0.0, 0.0,0
20200715_154516_2763456124,35.0,-0.003515,0.005878,-0.454728,1.0,42.063018679618835,0.0, 0.0, 0.0,0
20200715_154516_2763506122,35.0,-0.001928,0.005027,-0.477285,1.0,43.25322508811951,0.0, 0.0, 0.0,0
20200715_154516_2763539454,35.0,0.000515,0.002018,-0.544711,1.0,46.82459831237793,0.0, 0.0, 0.0,0
